seqName,region_final,clade,source
EPI_ISL_282374|Victoria|HA|Oceania|2017-08-08,Oceania,V1A,GISAID
EPI_ISL_293748|Victoria|HA|Oceania|2017-09-30,Oceania,V1A,GISAID
EPI_ISL_293741|Victoria|HA|Oceania|2017-10-05,Oceania,V1A,GISAID
EPI_ISL_12850519|Victoria|HA|Oceania|2017-09-07,Oceania,V1A,GISAID
EPI_ISL_269264|Victoria|HA|Oceania|2017-02-19,Oceania,V1A,GISAID
EPI_ISL_269263|Victoria|HA|Oceania|2017-03-03,Oceania,V1A,GISAID
EPI_ISL_282275|Victoria|HA|Oceania|2017-01-19,Oceania,V1A,GISAID
EPI_ISL_282293|Victoria|HA|Oceania|2017-06-28,Oceania,V1A,GISAID
EPI_ISL_282370|Victoria|HA|Oceania|2017-06-15,Oceania,V1A,GISAID
EPI_ISL_300401|Victoria|HA|Oceania|2017-10-03,Oceania,V1A,GISAID
EPI_ISL_282298|Victoria|HA|Oceania|2017-06-21,Oceania,V1A,GISAID
EPI_ISL_282369|Victoria|HA|Oceania|2017-07-17,Oceania,V1A,GISAID
EPI_ISL_269274|Victoria|HA|Oceania|2017-01-22,Oceania,V1A,GISAID
EPI_ISL_331823|Victoria|HA|Oceania|2018-08-22,Oceania,V1A.3,GISAID
EPI_ISL_312758|Victoria|HA|Oceania|2018-03-08,Oceania,V1A,GISAID
EPI_ISL_316413|Victoria|HA|Oceania|2018-06-15,Oceania,V1A,GISAID
EPI_ISL_339335|Victoria|HA|Oceania|2018-10-30,Oceania,V1A.3,GISAID
EPI_ISL_339137|Victoria|HA|Oceania|2018-11-26,Oceania,V1A.1,GISAID
EPI_ISL_338964|Victoria|HA|Oceania|2018-08-28,Oceania,V1A,GISAID
EPI_ISL_317521|Victoria|HA|Oceania|2018-05-11,Oceania,V1A.1,GISAID
EPI_ISL_339118|Victoria|HA|Oceania|2018-12-18,Oceania,V1A.1,GISAID
EPI_ISL_341437|Victoria|HA|Oceania|2018-11-05,Oceania,V1A.3,GISAID
EPI_ISL_339117|Victoria|HA|Oceania|2018-12-17,Oceania,V1A.1,GISAID
EPI_ISL_316414|Victoria|HA|Oceania|2018-06-15,Oceania,V1A,GISAID
EPI_ISL_321458|Victoria|HA|Oceania|2018-06-20,Oceania,V1A,GISAID
EPI_ISL_323030|Victoria|HA|Oceania|2018-07-20,Oceania,V1A,GISAID
EPI_ISL_339119|Victoria|HA|Oceania|2018-12-04,Oceania,V1A.1,GISAID
EPI_ISL_402115|Victoria|HA|Oceania|2018-10-19,Oceania,V1A.3,GISAID
EPI_ISL_407266|Victoria|HA|Oceania|2019-03-20,Oceania,V1A.3,GISAID
EPI_ISL_6314649|Victoria|HA|Oceania|2019-09-09,Oceania,V1A.3,GISAID
EPI_ISL_390742|Victoria|HA|Oceania|2019-06-22,Oceania,V1A.3,GISAID
EPI_ISL_401919|Victoria|HA|Oceania|2019-09-04,Oceania,V1A.3,GISAID
EPI_ISL_390743|Victoria|HA|Oceania|2019-06-26,Oceania,V1A.3,GISAID
EPI_ISL_402009|Victoria|HA|Oceania|2019-07-23,Oceania,V1A.3,GISAID
EPI_ISL_402061|Victoria|HA|Oceania|2019-09-02,Oceania,V1A.3,GISAID
EPI_ISL_397131|Victoria|HA|Oceania|2019-09-05,Oceania,V1A.3,GISAID
EPI_ISL_406836|Victoria|HA|Oceania|2019-08-12,Oceania,V1A.3,GISAID
EPI_ISL_407298|Victoria|HA|Oceania|2019-04-18,Oceania,V1A,GISAID
EPI_ISL_367727|Victoria|HA|Oceania|2019-05-26,Oceania,V1A.3,GISAID
EPI_ISL_367730|Victoria|HA|Oceania|2019-06-20,Oceania,V1A.1,GISAID
EPI_ISL_404081|Victoria|HA|Oceania|2019-09-30,Oceania,V1A.3,GISAID
EPI_ISL_377387|Victoria|HA|Oceania|2019-04-30,Oceania,V1A.3,GISAID
EPI_ISL_401937|Victoria|HA|Oceania|2019-09-10,Oceania,V1A.3,GISAID
EPI_ISL_410204|Victoria|HA|Oceania|2020-01-17,Oceania,V1A.3,GISAID
EPI_ISL_430300|Victoria|HA|Oceania|2019-12-30,Oceania,V1A.3,GISAID
EPI_ISL_451955|Victoria|HA|Oceania|2020-01-05,Oceania,V1A.3,GISAID
EPI_ISL_451954|Victoria|HA|Oceania|2020-02-02,Oceania,V1A.3,GISAID
EPI_ISL_534307|Victoria|HA|Oceania|2020-01-27,Oceania,V1A.3,GISAID
EPI_ISL_419645|Victoria|HA|Oceania|2020-01-27,Oceania,V1A.3,GISAID
EPI_ISL_430301|Victoria|HA|Oceania|2020-01-23,Oceania,V1A.3,GISAID
EPI_ISL_451953|Victoria|HA|Oceania|2020-02-15,Oceania,V1A.3,GISAID
EPI_ISL_458016|Victoria|HA|Oceania|2020-01-10,Oceania,V1A.3,GISAID
EPI_ISL_479652|Victoria|HA|Oceania|2020-03-09,Oceania,V1A.3,GISAID
EPI_ISL_410203|Victoria|HA|Oceania|2020-01-06,Oceania,V1A.3,GISAID
EPI_ISL_528786|Victoria|HA|Oceania|2020-03-02,Oceania,V1A.3,GISAID
EPI_ISL_451949|Victoria|HA|Oceania|2020-01-28,Oceania,V1A.3,GISAID
EPI_ISL_410295|Victoria|HA|Oceania|2020-01-01,Oceania,V1A.3,GISAID
EPI_ISL_493196|Victoria|HA|Oceania|2020-01-27,Oceania,V1A.3,GISAID
EPI_ISL_4197194|Victoria|HA|Oceania|2021-06-04,Oceania,V1A.3a.2,GISAID
EPI_ISL_15427379|Victoria|HA|Oceania|2021-10-01,Oceania,V1A.3a.2,GISAID
EPI_ISL_6424990|Victoria|HA|Oceania|2021-09-21,Oceania,V1A.3a.2,GISAID
EPI_ISL_4197193|Victoria|HA|Oceania|2021-08-29,Oceania,V1A.3a.2,GISAID
EPI_ISL_15427380|Victoria|HA|Oceania|2021-12-20,Oceania,V1A.3a.2,GISAID
EPI_ISL_4197190|Victoria|HA|Oceania|2021-08-07,Oceania,V1A.3a.2,GISAID
EPI_ISL_9844944|Victoria|HA|Oceania|2021-12-23,Oceania,V1A.3a.2,GISAID
EPI_ISL_9349279|Victoria|HA|Oceania|2021-07-30,Oceania,V1A.3a.2,GISAID
EPI_ISL_16613705|Victoria|HA|Oceania|2022-09-03,Oceania,V1A.3a.2,GISAID
EPI_ISL_16003449|Victoria|HA|Oceania|2022-10-18,Oceania,V1A.3a.2,GISAID
EPI_ISL_13531232|Victoria|HA|Oceania|2022-05-29,Oceania,V1A.3a.2,GISAID
EPI_ISL_16014531|Victoria|HA|Oceania|2022-11-10,Oceania,V1A.3a.2,GISAID
EPI_ISL_16613700|Victoria|HA|Oceania|2022-12-05,Oceania,V1A.3a.2,GISAID
EPI_ISL_16826413|Victoria|HA|Oceania|2022-12-19,Oceania,V1A.3a.2,GISAID
EPI_ISL_16454668|Victoria|HA|Oceania|2022-10-09,Oceania,V1A.3a.2,GISAID
EPI_ISL_14115536|Victoria|HA|Oceania|2022-06-18,Oceania,V1A.3a.2,GISAID
EPI_ISL_16613699|Victoria|HA|Oceania|2022-12-21,Oceania,V1A.3a.2,GISAID
EPI_ISL_16873086|Victoria|HA|Oceania|2022-12-08,Oceania,V1A.3a.2,GISAID
EPI_ISL_16454678|Victoria|HA|Oceania|2022-11-28,Oceania,V1A.3a.2,GISAID
EPI_ISL_16447668|Victoria|HA|Oceania|2022-06-29,Oceania,V1A.3a.2,GISAID
EPI_ISL_16014506|Victoria|HA|Oceania|2022-08-23,Oceania,V1A.3a.2,GISAID
EPI_ISL_16613709|Victoria|HA|Oceania|2022-12-05,Oceania,V1A.3a.2,GISAID
EPI_ISL_16003443|Victoria|HA|Oceania|2022-10-24,Oceania,V1A.3a.2,GISAID
CY109171|BV|HA|Russia|2011-03-04,Russia,V1A,GenBank
CY109177|BV|HA|Russia|2011-04-13,Russia,V1A,GenBank
EPI_ISL_246587|Victoria|HA|Russia|2011-02-28,Russia,V1A,GISAID
EPI_ISL_246597|Victoria|HA|Russia|2011-01-18,Russia,V1A,GISAID
EPI_ISL_93533|Victoria|HA|Russia|2011-01-18,Russia,V1A,GISAID
EPI_ISL_90648|Victoria|HA|Russia|2011-02-14,Russia,V1A,GISAID
EPI_ISL_246598|Victoria|HA|Russia|2011-02-07,Russia,V1A,GISAID
CY109179|BV|HA|Russia|2011-01-14,Russia,V1A,GenBank
EPI_ISL_93558|Victoria|HA|Russia|2011-02-07,Russia,V1A,GISAID
EPI_ISL_93567|Victoria|HA|Russia|2011-02-28,Russia,V1A,GISAID
CY109185|BV|HA|Russia|2011-01-18,Russia,V1A,GenBank
CY109169|BV|HA|Russia|2011-02-01,Russia,V1A,GenBank
CY109189|BV|HA|Russia|2011-01-28,Russia,V1A,GenBank
KF301651|BV|HA|Russia|2011-02-20,Russia,V1A,GenBank
KC488847|BV|HA|Russia|2012-04-12,Russia,V1A,GenBank
EPI_ISL_122144|Victoria|HA|Russia|2012-05-16,Russia,V1A,GISAID
KC488853|BV|HA|Russia|2012-03-14,Russia,V1A,GenBank
EPI_ISL_125891|Victoria|HA|Russia|2012-05-16,Russia,V1A,GISAID
KF301656|BV|HA|Russia|2012-06-04,Russia,V1A,GenBank
KC488846|BV|HA|Russia|2012-04-07,Russia,V1A,GenBank
KC488861|BV|HA|Russia|2012-05-10,Russia,V1A,GenBank
KC488850|BV|HA|Russia|2012-04-09,Russia,V1A,GenBank
KC488855|BV|HA|Russia|2012-03-26,Russia,V1A,GenBank
KC488858|BV|HA|Russia|2012-04-10,Russia,V1A,GenBank
KC488856|BV|HA|Russia|2012-03-23,Russia,V1A,GenBank
KC488860|BV|HA|Russia|2012-04-30,Russia,V1A,GenBank
EPI_ISL_246813|Victoria|HA|Russia|2012-04-13,Russia,V1A,GISAID
KC488859|BV|HA|Russia|2012-04-11,Russia,V1A,GenBank
KC488866|BV|HA|Russia|2012-03-13,Russia,V1A,GenBank
EPI_ISL_141607|Victoria|HA|Russia|2013-03-14,Russia,V1A,GISAID
EPI_ISL_142835|Victoria|HA|Russia|2013-02-14,Russia,V1A,GISAID
EPI_ISL_145602|Victoria|HA|Russia|2013-03-13,Russia,V1A,GISAID
EPI_ISL_143605|Victoria|HA|Russia|2013-03-14,Russia,V1A,GISAID
EPI_ISL_141617|Victoria|HA|Russia|2013-03-14,Russia,V1A,GISAID
EPI_ISL_145603|Victoria|HA|Russia|2013-03-05,Russia,V1A,GISAID
EPI_ISL_143595|Victoria|HA|Russia|2013-03-14,Russia,V1A,GISAID
EPI_ISL_142836|Victoria|HA|Russia|2013-01-22,Russia,V1A,GISAID
EPI_ISL_147719|Victoria|HA|Russia|2013-03-28,Russia,V1A,GISAID
EPI_ISL_158776|Victoria|HA|Russia|2013-11-26,Russia,V1A,GISAID
EPI_ISL_142834|Victoria|HA|Russia|2013-02-22,Russia,V1A,GISAID
EPI_ISL_165495|Victoria|HA|Russia|2014-04-26,Russia,V1A,GISAID
EPI_ISL_165487|Victoria|HA|Russia|2014-03-28,Russia,V1A,GISAID
EPI_ISL_165489|Victoria|HA|Russia|2014-02-19,Russia,V1A,GISAID
EPI_ISL_168770|Victoria|HA|Russia|2014-02-27,Russia,V1A,GISAID
EPI_ISL_164286|Victoria|HA|Russia|2014-04-25,Russia,V1A,GISAID
EPI_ISL_195784|Victoria|HA|Russia|2015-03-05,Russia,V1A,GISAID
EPI_ISL_202319|Victoria|HA|Russia|2015-02-05,Russia,V1A,GISAID
EPI_ISL_192688|Victoria|HA|Russia|2015-02-26,Russia,V1A,GISAID
EPI_ISL_202318|Victoria|HA|Russia|2015-02-26,Russia,V1A,GISAID
EPI_ISL_191890|Victoria|HA|Russia|2015-02-16,Russia,V1A,GISAID
EPI_ISL_191914|Victoria|HA|Russia|2015-02-26,Russia,V1A,GISAID
EPI_ISL_193219|Victoria|HA|Russia|2015-03-03,Russia,V1A,GISAID
EPI_ISL_191906|Victoria|HA|Russia|2015-04-08,Russia,V1A,GISAID
EPI_ISL_248667|Victoria|HA|Russia|2016-12-07,Russia,V1A,GISAID
EPI_ISL_224405|Victoria|HA|Russia|2016-02-20,Russia,V1A,GISAID
EPI_ISL_224415|Victoria|HA|Russia|2016-02-01,Russia,V1A,GISAID
EPI_ISL_224417|Victoria|HA|Russia|2016-02-15,Russia,V1A,GISAID
EPI_ISL_232506|Victoria|HA|Russia|2016-06-09,Russia,V1A,GISAID
EPI_ISL_233187|Victoria|HA|Russia|2016-02-04,Russia,V1A,GISAID
EPI_ISL_256428|Victoria|HA|Russia|2016-12-12,Russia,V1A,GISAID
EPI_ISL_252759|Victoria|HA|Russia|2016-12-26,Russia,V1A,GISAID
EPI_ISL_238802|Victoria|HA|Russia|2016-04-05,Russia,V1A,GISAID
EPI_ISL_261331|Victoria|HA|Russia|2016-12-28,Russia,V1A,GISAID
EPI_ISL_233189|Victoria|HA|Russia|2016-04-14,Russia,V1A,GISAID
EPI_ISL_225844|Victoria|HA|Russia|2016-03-30,Russia,V1A,GISAID
EPI_ISL_232335|Victoria|HA|Russia|2016-04-20,Russia,V1A,GISAID
EPI_ISL_233700|Victoria|HA|Russia|2016-02-04,Russia,V1A,GISAID
EPI_ISL_232507|Victoria|HA|Russia|2016-06-09,Russia,V1A,GISAID
EPI_ISL_273919|Victoria|HA|Russia|2017-02-15,Russia,V1A,GISAID
EPI_ISL_259921|Victoria|HA|Russia|2017-02-22,Russia,V1A,GISAID
EPI_ISL_273731|Victoria|HA|Russia|2017-03-12,Russia,V1A,GISAID
EPI_ISL_268739|Victoria|HA|Russia|2017-01-24,Russia,V1A,GISAID
EPI_ISL_268743|Victoria|HA|Russia|2017-02-17,Russia,V1A,GISAID
EPI_ISL_282031|Victoria|HA|Russia|2017-03-16,Russia,V1A,GISAID
EPI_ISL_276422|Victoria|HA|Russia|2017-04-27,Russia,V1A,GISAID
EPI_ISL_273921|Victoria|HA|Russia|2017-04-20,Russia,V1A,GISAID
EPI_ISL_274370|Victoria|HA|Russia|2017-01-26,Russia,V1A,GISAID
EPI_ISL_273907|Victoria|HA|Russia|2017-04-06,Russia,V1A,GISAID
EPI_ISL_276423|Victoria|HA|Russia|2017-01-22,Russia,V1A,GISAID
EPI_ISL_274429|Victoria|HA|Russia|2017-02-22,Russia,V1A,GISAID
EPI_ISL_273732|Victoria|HA|Russia|2017-03-26,Russia,V1A,GISAID
EPI_ISL_276435|Victoria|HA|Russia|2017-03-21,Russia,V1A,GISAID
EPI_ISL_273901|Victoria|HA|Russia|2017-03-07,Russia,V1A,GISAID
EPI_ISL_331084|Victoria|HA|Russia|2018-01-25,Russia,V1A,GISAID
EPI_ISL_333364|Victoria|HA|Russia|2018-12-11,Russia,V1A.1,GISAID
EPI_ISL_322494|Victoria|HA|Russia|2018-03-21,Russia,V1A,GISAID
EPI_ISL_321076|Victoria|HA|Russia|2018-02-20,Russia,V1A,GISAID
EPI_ISL_313635|Victoria|HA|Russia|2018-03-21,Russia,V1A,GISAID
EPI_ISL_345942|Victoria|HA|Russia|2018-12-12,Russia,V1A.1,GISAID
EPI_ISL_333616|Victoria|HA|Russia|2018-02-26,Russia,V1A.2,GISAID
EPI_ISL_297702|Victoria|HA|Russia|2018-01-01,Russia,V1A,GISAID
EPI_ISL_322496|Victoria|HA|Russia|2018-04-05,Russia,V1A,GISAID
EPI_ISL_331085|Victoria|HA|Russia|2018-01-25,Russia,V1A,GISAID
EPI_ISL_320264|Victoria|HA|Russia|2018-02-08,Russia,V1A,GISAID
EPI_ISL_322495|Victoria|HA|Russia|2018-02-07,Russia,V1A,GISAID
EPI_ISL_320269|Victoria|HA|Russia|2018-03-23,Russia,V1A,GISAID
EPI_ISL_320268|Victoria|HA|Russia|2018-01-22,Russia,V1A,GISAID
EPI_ISL_300173|Victoria|HA|Russia|2018-01-01,Russia,V1A,GISAID
EPI_ISL_403696|Victoria|HA|Russia|2019-12-03,Russia,V1A.3,GISAID
EPI_ISL_462627|Victoria|HA|Russia|2019-11-22,Russia,V1A.3,GISAID
EPI_ISL_402384|Victoria|HA|Russia|2019-12-11,Russia,V1A.3,GISAID
EPI_ISL_377541|Victoria|HA|Russia|2019-03-05,Russia,V1A.3,GISAID
EPI_ISL_491855|Victoria|HA|Russia|2019-12-16,Russia,V1A.3,GISAID
EPI_ISL_404026|Victoria|HA|Russia|2019-11-26,Russia,V1A.3,GISAID
EPI_ISL_403740|Victoria|HA|Russia|2019-12-17,Russia,V1A.3,GISAID
EPI_ISL_398131|Victoria|HA|Russia|2019-11-05,Russia,V1A.3,GISAID
EPI_ISL_404006|Victoria|HA|Russia|2019-11-27,Russia,V1A.3,GISAID
EPI_ISL_403257|Victoria|HA|Russia|2019-12-19,Russia,V1A.3,GISAID
EPI_ISL_403741|Victoria|HA|Russia|2019-09-18,Russia,V1A.3,GISAID
EPI_ISL_416124|Victoria|HA|Russia|2019-11-21,Russia,V1A.3,GISAID
EPI_ISL_415851|Victoria|HA|Russia|2019-12-09,Russia,V1A.3,GISAID
EPI_ISL_404025|Victoria|HA|Russia|2019-11-22,Russia,V1A.3,GISAID
EPI_ISL_418480|Victoria|HA|Russia|2019-12-02,Russia,V1A.3,GISAID
EPI_ISL_477378|Victoria|HA|Russia|2020-03-12,Russia,V1A.3,GISAID
EPI_ISL_422444|Victoria|HA|Russia|2020-02-06,Russia,V1A.3,GISAID
EPI_ISL_430453|Victoria|HA|Russia|2020-02-29,Russia,V1A.3,GISAID
EPI_ISL_471354|Victoria|HA|Russia|2020-03-08,Russia,V1A.3,GISAID
EPI_ISL_518338|Victoria|HA|Russia|2020-01-03,Russia,V1A.3,GISAID
EPI_ISL_413502|Victoria|HA|Russia|2020-01-09,Russia,V1A.3,GISAID
EPI_ISL_407107|Victoria|HA|Russia|2020-01-20,Russia,V1A.3,GISAID
EPI_ISL_419096|Victoria|HA|Russia|2020-02-04,Russia,V1A.3,GISAID
EPI_ISL_422441|Victoria|HA|Russia|2020-01-23,Russia,V1A.3,GISAID
EPI_ISL_522434|Victoria|HA|Russia|2020-01-05,Russia,V1A.3,GISAID
EPI_ISL_419163|Victoria|HA|Russia|2020-03-02,Russia,V1A.3a.1,GISAID
EPI_ISL_419124|Victoria|HA|Russia|2020-01-30,Russia,V1A.3,GISAID
EPI_ISL_419162|Victoria|HA|Russia|2020-03-02,Russia,V1A.3,GISAID
EPI_ISL_527307|Victoria|HA|Russia|2020-03-03,Russia,V1A.3a.1,GISAID
EPI_ISL_471667|Victoria|HA|Russia|2020-03-11,Russia,V1A.3,GISAID
EPI_ISL_7752578|Victoria|HA|Russia|2021-11-12,Russia,V1A.3a.2,GISAID
EPI_ISL_2671833|Victoria|HA|Russia|2021-03-11,Russia,V1A.3a.2,GISAID
EPI_ISL_2918732|Victoria|HA|Russia|2021-03-11,Russia,V1A.3a.2,GISAID
EPI_ISL_14180638|Victoria|HA|Russia|2021-12-22,Russia,V1A.3a.2,GISAID
EPI_ISL_9260887|Victoria|HA|Russia|2021-12-26,Russia,V1A.3a.2,GISAID
EPI_ISL_3664288|Victoria|HA|Russia|2021-03-24,Russia,V1A.3a.2,GISAID
EPI_ISL_2107807|Victoria|HA|Russia|2021-03-01,Russia,V1A.3a.2,GISAID
EPI_ISL_2918730|Victoria|HA|Russia|2021-03-17,Russia,V1A.3a.2,GISAID
EPI_ISL_9260886|Victoria|HA|Russia|2021-12-01,Russia,V1A.3a.2,GISAID
EPI_ISL_2107820|Victoria|HA|Russia|2021-03-24,Russia,V1A.3a.2,GISAID
EPI_ISL_10340276|Victoria|HA|Russia|2021-12-13,Russia,V1A.3a.2,GISAID
EPI_ISL_9260885|Victoria|HA|Russia|2021-12-01,Russia,V1A.3a.2,GISAID
EPI_ISL_3663611|Victoria|HA|Russia|2021-05-14,Russia,V1A.3a.2,GISAID
EPI_ISL_2672070|Victoria|HA|Russia|2021-03-17,Russia,V1A.3a.2,GISAID
EPI_ISL_9863716|Victoria|HA|Russia|2022-01-02,Russia,V1A.3a.2,GISAID
EPI_ISL_15602897|Victoria|HA|Russia|2022-10-13,Russia,V1A.3a.2,GISAID
EPI_ISL_16744084|Victoria|HA|Russia|2022-12-14,Russia,V1A.3a.2,GISAID
EPI_ISL_16744148|Victoria|HA|Russia|2022-11-17,Russia,V1A.3a.2,GISAID
EPI_ISL_17406236|Victoria|HA|Russia|2022-10-24,Russia,V1A.3a.2,GISAID
EPI_ISL_14212852|Victoria|HA|Russia|2022-04-12,Russia,V1A.3a.2,GISAID
EPI_ISL_16744170|Victoria|HA|Russia|2022-11-28,Russia,V1A.3a.2,GISAID
EPI_ISL_15939835|Victoria|HA|Russia|2022-11-16,Russia,V1A.3a.2,GISAID
EPI_ISL_15364173|Victoria|HA|Russia|2022-05-26,Russia,V1A.3a.2,GISAID
EPI_ISL_14180733|Victoria|HA|Russia|2022-05-26,Russia,V1A.3a.2,GISAID
EPI_ISL_16744085|Victoria|HA|Russia|2022-12-21,Russia,V1A.3a.2,GISAID
EPI_ISL_16182348|Victoria|HA|Russia|2022-11-25,Russia,V1A.3a.2,GISAID
EPI_ISL_17700601|Victoria|HA|Russia|2022-12-14,Russia,V1A.3a.2,GISAID
EPI_ISL_17639775|Victoria|HA|Russia|2022-12-26,Russia,V1A.3a.2,GISAID
EPI_ISL_17700611|Victoria|HA|Russia|2022-12-20,Russia,V1A.3a.2,GISAID
EPI_ISL_14212833|Victoria|HA|Russia|2022-05-20,Russia,V1A.3a.2,GISAID
EPI_ISL_94639|Victoria|HA|SouthChina|2011-05-04,South China,V1A,GISAID
KP233496|BV|HA|SouthChina|2011-12-31,South China,V1A,GenBank
EPI_ISL_122337|Victoria|HA|SouthChina|2011-12-09,South China,V1A,GISAID
EPI_ISL_104042|Victoria|HA|SouthChina|2011-11-26,South China,V1B,GISAID
EPI_ISL_100799|Victoria|HA|SouthChina|2011-09-20,South China,V1B,GISAID
EPI_ISL_348548|Victoria|HA|SouthChina|2011-04-10,South China,V1A,GISAID
EPI_ISL_99943|Victoria|HA|SouthChina|2011-04-20,South China,V1B,GISAID
EPI_ISL_100804|Victoria|HA|SouthChina|2011-10-24,South China,V1B,GISAID
KC620399|BV|HA|SouthChina|2011-04-19,South China,V1A,GenBank
EPI_ISL_99945|Victoria|HA|SouthChina|2011-04-25,South China,V1A,GISAID
EPI_ISL_100809|Victoria|HA|SouthChina|2011-10-16,South China,V1A,GISAID
EPI_ISL_94877|Victoria|HA|SouthChina|2011-03-15,South China,V1B,GISAID
EPI_ISL_115049|Victoria|HA|SouthChina|2011-06-12,South China,V1A,GISAID
EPI_ISL_348549|Victoria|HA|SouthChina|2011-06-23,South China,V1A,GISAID
EPI_ISL_95279|Victoria|HA|SouthChina|2011-05-09,South China,V1A,GISAID
EPI_ISL_126303|Victoria|HA|SouthChina|2012-03-05,South China,V1A,GISAID
EPI_ISL_117024|Victoria|HA|SouthChina|2012-01-18,South China,V1A,GISAID
EPI_ISL_246852|Victoria|HA|SouthChina|2012-05-13,South China,V1A,GISAID
KY848349|BV|HA|SouthChina|2012-02-13,South China,V1A,GenBank
EPI_ISL_121698|Victoria|HA|SouthChina|2012-01-10,South China,V1B,GISAID
EPI_ISL_128123|Victoria|HA|SouthChina|2012-05-08,South China,V1B,GISAID
EPI_ISL_192877|Victoria|HA|SouthChina|2012-03-05,South China,V1A,GISAID
EPI_ISL_126271|Victoria|HA|SouthChina|2012-02-07,South China,V1A,GISAID
EPI_ISL_126298|Victoria|HA|SouthChina|2012-03-02,South China,V1A,GISAID
EPI_ISL_163754|Victoria|HA|SouthChina|2012-03-21,South China,V1A,GISAID
EPI_ISL_163748|Victoria|HA|SouthChina|2012-03-08,South China,V1A,GISAID
EPI_ISL_128375|Victoria|HA|SouthChina|2012-05-08,South China,V1A,GISAID
EPI_ISL_15146352|Victoria|HA|SouthChina|2013-05-13,South China,V1A,GISAID
EPI_ISL_157051|Victoria|HA|SouthChina|2013-12-05,South China,V1A,GISAID
EPI_ISL_150194|Victoria|HA|SouthChina|2013-06-20,South China,V1A,GISAID
EPI_ISL_153279|Victoria|HA|SouthChina|2013-11-28,South China,V1A,GISAID
EPI_ISL_348551|Victoria|HA|SouthChina|2013-04-22,South China,V1A,GISAID
EPI_ISL_146084|Victoria|HA|SouthChina|2013-05-10,South China,V1A,GISAID
EPI_ISL_145281|Victoria|HA|SouthChina|2013-04-05,South China,V1A,GISAID
EPI_ISL_150187|Victoria|HA|SouthChina|2013-03-06,South China,V1A,GISAID
EPI_ISL_144824|Victoria|HA|SouthChina|2013-01-24,South China,V1A,GISAID
EPI_ISL_154042|Victoria|HA|SouthChina|2013-12-12,South China,V1A,GISAID
EPI_ISL_174342|Victoria|HA|SouthChina|2013-11-06,South China,V1A,GISAID
KP233501|BV|HA|SouthChina|2012-12-31,South China,V1A,GenBank
EPI_ISL_151772|Victoria|HA|SouthChina|2013-09-28,South China,V1A,GISAID
EPI_ISL_146083|Victoria|HA|SouthChina|2013-05-05,South China,V1A,GISAID
EPI_ISL_151771|Victoria|HA|SouthChina|2013-09-13,South China,V1A,GISAID
EPI_ISL_348554|Victoria|HA|SouthChina|2014-01-06,South China,V1A,GISAID
EPI_ISL_348556|Victoria|HA|SouthChina|2014-01-09,South China,V1A,GISAID
EPI_ISL_169725|Victoria|HA|SouthChina|2014-10-23,South China,V1A,GISAID
EPI_ISL_348555|Victoria|HA|SouthChina|2014-01-07,South China,V1A,GISAID
EPI_ISL_163843|Victoria|HA|SouthChina|2014-04-07,South China,V1A,GISAID
KR733275|BV|HA|SouthChina|2014-02-18,South China,V1A,GenBank
KR733273|BV|HA|SouthChina|2013-12-30,South China,V1A,GenBank
EPI_ISL_168391|Victoria|HA|SouthChina|2014-06-27,South China,V1A,GISAID
EPI_ISL_164276|Victoria|HA|SouthChina|2014-05-08,South China,V1A,GISAID
EPI_ISL_164869|Victoria|HA|SouthChina|2014-02-17,South China,V1A,GISAID
EPI_ISL_163841|Victoria|HA|SouthChina|2014-03-20,South China,V1A,GISAID
EPI_ISL_164278|Victoria|HA|SouthChina|2014-05-21,South China,V1A,GISAID
EPI_ISL_164862|Victoria|HA|SouthChina|2014-05-12,South China,V1A,GISAID
EPI_ISL_165844|Victoria|HA|SouthChina|2014-05-26,South China,V1A,GISAID
EPI_ISL_169698|Victoria|HA|SouthChina|2014-06-26,South China,V1A,GISAID
EPI_ISL_193649|Victoria|HA|SouthChina|2015-06-13,South China,V1A,GISAID
EPI_ISL_194914|Victoria|HA|SouthChina|2015-05-22,South China,V1A,GISAID
EPI_ISL_208161|Victoria|HA|SouthChina|2016-01-02,South China,V1A,GISAID
EPI_ISL_193079|Victoria|HA|SouthChina|2015-05-28,South China,V1A,GISAID
EPI_ISL_348557|Victoria|HA|SouthChina|2015-05-21,South China,V1A,GISAID
EPI_ISL_334908|Victoria|HA|SouthChina|2015-03-16,South China,V1A,GISAID
KY888354|BV|HA|SouthChina|2015-12-31,South China,V1A,GenBank
EPI_ISL_178056|Victoria|HA|SouthChina|2015-01-14,South China,V1A,GISAID
KY888352|BV|HA|SouthChina|2015-12-31,South China,V1A,GenBank
EPI_ISL_210380|Victoria|HA|SouthChina|2015-12-03,South China,V1A,GISAID
EPI_ISL_207855|Victoria|HA|SouthChina|2015-11-10,South China,V1A,GISAID
EPI_ISL_212685|Victoria|HA|SouthChina|2015-12-24,South China,V1A,GISAID
EPI_ISL_206982|Victoria|HA|SouthChina|2015-09-01,South China,V1A,GISAID
KY888350|BV|HA|SouthChina|2015-12-31,South China,V1A,GenBank
EPI_ISL_217559|Victoria|HA|SouthChina|2016-01-02,South China,V1A,GISAID
EPI_ISL_223419|Victoria|HA|SouthChina|2016-02-15,South China,V1A,GISAID
EPI_ISL_232932|Victoria|HA|SouthChina|2016-07-06,South China,V1A,GISAID
EPI_ISL_379150|Victoria|HA|SouthChina|2016-03-04,South China,V1A,GISAID
