seqName,region_final,clade,source
EPI_ISL_322745|pdm09|HA|Oceania|2018-07-10,Oceania,6B.1A.5,GISAID
EPI_ISL_322987|pdm09|HA|Oceania|2018-07-24,Oceania,6B.1A.2,GISAID
EPI_ISL_323085|pdm09|HA|Oceania|2018-07-17,Oceania,6B.1A.2,GISAID
EPI_ISL_332774|pdm09|HA|Oceania|2018-10-05,Oceania,6B.1A.1,GISAID
EPI_ISL_339224|pdm09|HA|Oceania|2018-12-15,Oceania,6B.1A.6,GISAID
EPI_ISL_338253|pdm09|HA|Oceania|2018-11-14,Oceania,6B.1A.5a,GISAID
EPI_ISL_334067|pdm09|HA|Oceania|2018-11-19,Oceania,6B.1A.5a,GISAID
EPI_ISL_320412|pdm09|HA|Oceania|2018-05-30,Oceania,6B.1A.2,GISAID
EPI_ISL_346478|pdm09|HA|Oceania|2018-03-23,Oceania,6B.1A.5,GISAID
EPI_ISL_334082|pdm09|HA|Oceania|2018-11-18,Oceania,6B.1A.6,GISAID
EPI_ISL_339190|pdm09|HA|Oceania|2018-11-18,Oceania,6B.1A.2,GISAID
EPI_ISL_338252|pdm09|HA|Oceania|2018-11-05,Oceania,6B.1A.6,GISAID
EPI_ISL_320393|pdm09|HA|Oceania|2018-05-24,Oceania,6B.1A.1,GISAID
EPI_ISL_354462|pdm09|HA|Oceania|2019-02-16,Oceania,6B.1A.5a,GISAID
EPI_ISL_389273|pdm09|HA|Oceania|2019-06-23,Oceania,6B.1A.5a,GISAID
EPI_ISL_345232|pdm09|HA|Oceania|2019-01-11,Oceania,6B.1A.1,GISAID
EPI_ISL_363201|pdm09|HA|Oceania|2019-04-18,Oceania,6B.1A.5a,GISAID
EPI_ISL_365210|pdm09|HA|Oceania|2019-04-05,Oceania,6B.1A.5a,GISAID
EPI_ISL_391505|pdm09|HA|Oceania|2019-05-20,Oceania,6B.1A.5b,GISAID
EPI_ISL_363166|pdm09|HA|Oceania|2019-04-22,Oceania,6B.1A.5a,GISAID
EPI_ISL_401890|pdm09|HA|Oceania|2019-11-24,Oceania,6B.1A.5a.1,GISAID
EPI_ISL_401892|pdm09|HA|Oceania|2019-11-27,Oceania,6B.1A.5a.1,GISAID
EPI_ISL_363163|pdm09|HA|Oceania|2019-04-18,Oceania,6B.1A.1,GISAID
EPI_ISL_401770|pdm09|HA|Oceania|2019-03-11,Oceania,6B.1A.5a,GISAID
EPI_ISL_354766|pdm09|HA|Oceania|2019-03-25,Oceania,6B.1A.5a,GISAID
EPI_ISL_351754|pdm09|HA|Oceania|2019-02-07,Oceania,6B.1A.7,GISAID
EPI_ISL_401815|pdm09|HA|Oceania|2019-10-31,Oceania,6B.1A.5b,GISAID
EPI_ISL_391520|pdm09|HA|Oceania|2019-06-11,Oceania,6B.1A.5a,GISAID
EPI_ISL_363173|pdm09|HA|Oceania|2019-04-10,Oceania,6B.1A.5a,GISAID
EPI_ISL_482758|pdm09|HA|Oceania|2020-03-18,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_419640|pdm09|HA|Oceania|2020-02-08,Oceania,6B.1A.5a.1,GISAID
EPI_ISL_482757|pdm09|HA|Oceania|2020-03-11,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_453783|pdm09|HA|Oceania|2020-03-26,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_410358|pdm09|HA|Oceania|2020-01-09,Oceania,6B.1A.5a.1,GISAID
EPI_ISL_510035|pdm09|HA|Oceania|2020-02-01,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_430315|pdm09|HA|Oceania|2020-03-12,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_513917|pdm09|HA|Oceania|2020-01-20,Oceania,6B.1A.5a.1,GISAID
EPI_ISL_453795|pdm09|HA|Oceania|2020-01-20,Oceania,6B.1A.5a,GISAID
EPI_ISL_529116|pdm09|HA|Oceania|2020-02-23,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_644644|pdm09|HA|Oceania|2020-03-10,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_410357|pdm09|HA|Oceania|2020-01-20,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_1081345|pdm09|HA|Oceania|2020-03-31,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_453787|pdm09|HA|Oceania|2020-02-29,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_513914|pdm09|HA|Oceania|2020-02-10,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_458155|pdm09|HA|Oceania|2020-03-19,Oceania,6B.1A.5a.2,GISAID
EPI_ISL_15069776|pdm09|HA|Oceania|2021-10-16,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_6424985|pdm09|HA|Oceania|2021-10-17,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_10491793|pdm09|HA|Oceania|2021-10-16,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_4005443|pdm09|HA|Oceania|2021-08-29,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_8767095|pdm09|HA|Oceania|2021-10-16,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_14115513|pdm09|HA|Oceania|2022-05-02,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_16454684|pdm09|HA|Oceania|2022-10-01,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_15907676|pdm09|HA|Oceania|2022-05-09,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_14819747|pdm09|HA|Oceania|2022-06-10,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_17306124|pdm09|HA|Oceania|2022-11-29,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_13398678|pdm09|HA|Oceania|2022-04-19,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_14569526|pdm09|HA|Oceania|2022-04-09,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_13983983|pdm09|HA|Oceania|2022-05-10,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_15833280|pdm09|HA|Oceania|2022-06-30,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_16003530|pdm09|HA|Oceania|2022-08-19,Oceania,6B.1A.5a.1,GISAID
EPI_ISL_14467494|pdm09|HA|Oceania|2022-04-28,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_15833460|pdm09|HA|Oceania|2022-07-25,Oceania,6B.1A.5a.1,GISAID
EPI_ISL_16454667|pdm09|HA|Oceania|2022-10-05,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_13983898|pdm09|HA|Oceania|2022-05-14,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_13985733|pdm09|HA|Oceania|2022-04-04,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_14819764|pdm09|HA|Oceania|2022-05-17,Oceania,6B.1A.5a.2a,GISAID
EPI_ISL_1347733|pdm09|HA|Russia|2011-08-02,Russia,6C,GISAID
EPI_ISL_1347777|pdm09|HA|Russia|2011-02-22,Russia,6C,GISAID
EPI_ISL_1347833|pdm09|HA|Russia|2011-02-22,Russia,6C,GISAID
EPI_ISL_1347992|pdm09|HA|Russia|2011-04-04,Russia,6C,GISAID
EPI_ISL_1347834|pdm09|HA|Russia|2011-02-22,Russia,6C,GISAID
EPI_ISL_1354478|pdm09|HA|Russia|2012-02-21,Russia,6C,GISAID
EPI_ISL_146869|pdm09|HA|Russia|2012-12-29,Russia,6C,GISAID
EPI_ISL_156274|pdm09|HA|Russia|2013-01-05,Russia,6C,GISAID
EPI_ISL_156236|pdm09|HA|Russia|2013-01-30,Russia,6C,GISAID
EPI_ISL_168775|pdm09|HA|Russia|2013-02-05,Russia,6C,GISAID
EPI_ISL_156241|pdm09|HA|Russia|2013-02-22,Russia,6C,GISAID
EPI_ISL_142580|pdm09|HA|Russia|2013-03-20,Russia,6C,GISAID
EPI_ISL_142634|pdm09|HA|Russia|2013-01-16,Russia,6C,GISAID
EPI_ISL_138726|pdm09|HA|Russia|2013-02-13,Russia,6C,GISAID
EPI_ISL_143629|pdm09|HA|Russia|2013-03-12,Russia,6C,GISAID
EPI_ISL_146870|pdm09|HA|Russia|2013-01-28,Russia,6B,GISAID
EPI_ISL_142577|pdm09|HA|Russia|2013-03-25,Russia,6C,GISAID
EPI_ISL_156269|pdm09|HA|Russia|2013-03-11,Russia,6C,GISAID
EPI_ISL_146875|pdm09|HA|Russia|2013-02-13,Russia,6C,GISAID
EPI_ISL_156242|pdm09|HA|Russia|2013-02-14,Russia,6C,GISAID
EPI_ISL_140268|pdm09|HA|Russia|2013-02-20,Russia,6C,GISAID
EPI_ISL_148603|pdm09|HA|Russia|2013-02-20,Russia,6C,GISAID
EPI_ISL_156253|pdm09|HA|Russia|2013-03-04,Russia,6C,GISAID
EPI_ISL_166445|pdm09|HA|Russia|2014-03-17,Russia,6B,GISAID
EPI_ISL_158774|pdm09|HA|Russia|2014-02-03,Russia,6B,GISAID
EPI_ISL_165142|pdm09|HA|Russia|2014-01-10,Russia,6B,GISAID
EPI_ISL_166412|pdm09|HA|Russia|2014-03-11,Russia,6B,GISAID
EPI_ISL_168800|pdm09|HA|Russia|2014-02-21,Russia,6B,GISAID
EPI_ISL_163487|pdm09|HA|Russia|2014-04-08,Russia,6B,GISAID
EPI_ISL_164377|pdm09|HA|Russia|2014-04-08,Russia,6B,GISAID
EPI_ISL_163489|pdm09|HA|Russia|2014-04-14,Russia,6B,GISAID
EPI_ISL_164167|pdm09|HA|Russia|2014-03-25,Russia,6B,GISAID
EPI_ISL_166410|pdm09|HA|Russia|2014-02-20,Russia,6B,GISAID
EPI_ISL_168798|pdm09|HA|Russia|2014-03-06,Russia,6B,GISAID
EPI_ISL_165141|pdm09|HA|Russia|2014-01-27,Russia,6B,GISAID
EPI_ISL_165145|pdm09|HA|Russia|2014-03-26,Russia,6B,GISAID
EPI_ISL_164193|pdm09|HA|Russia|2014-03-25,Russia,6B,GISAID
EPI_ISL_158817|pdm09|HA|Russia|2014-02-03,Russia,6B,GISAID
EPI_ISL_164197|pdm09|HA|Russia|2014-04-08,Russia,6B,GISAID
EPI_ISL_210426|pdm09|HA|Russia|2015-12-16,Russia,6B.1,GISAID
EPI_ISL_207513|pdm09|HA|Russia|2015-12-15,Russia,6B.1,GISAID
EPI_ISL_207542|pdm09|HA|Russia|2015-12-23,Russia,6B.1,GISAID
EPI_ISL_207503|pdm09|HA|Russia|2015-11-19,Russia,6B,GISAID
EPI_ISL_216272|pdm09|HA|Russia|2015-12-28,Russia,6B.1,GISAID
EPI_ISL_194819|pdm09|HA|Russia|2015-03-10,Russia,6B,GISAID
EPI_ISL_191660|pdm09|HA|Russia|2015-02-12,Russia,6B,GISAID
EPI_ISL_207553|pdm09|HA|Russia|2015-12-23,Russia,6B.1,GISAID
EPI_ISL_207549|pdm09|HA|Russia|2015-12-14,Russia,6B.1,GISAID
EPI_ISL_191664|pdm09|HA|Russia|2015-02-20,Russia,6B,GISAID
EPI_ISL_208492|pdm09|HA|Russia|2015-11-25,Russia,6B.1,GISAID
EPI_ISL_191662|pdm09|HA|Russia|2015-02-12,Russia,6B,GISAID
EPI_ISL_210425|pdm09|HA|Russia|2015-12-15,Russia,6B.1,GISAID
EPI_ISL_230646|pdm09|HA|Russia|2015-12-25,Russia,6B.1,GISAID
EPI_ISL_207521|pdm09|HA|Russia|2015-12-17,Russia,6B.1,GISAID
EPI_ISL_193300|pdm09|HA|Russia|2015-03-19,Russia,6B,GISAID
EPI_ISL_231630|pdm09|HA|Russia|2016-01-13,Russia,6B.1,GISAID
EPI_ISL_207568|pdm09|HA|Russia|2016-01-15,Russia,6B.1,GISAID
EPI_ISL_234015|pdm09|HA|Russia|2016-01-15,Russia,6B.1,GISAID
EPI_ISL_232404|pdm09|HA|Russia|2016-01-18,Russia,6B.1,GISAID
EPI_ISL_232408|pdm09|HA|Russia|2016-01-23,Russia,6B.1,GISAID
EPI_ISL_232461|pdm09|HA|Russia|2016-02-25,Russia,6B.1,GISAID
EPI_ISL_234006|pdm09|HA|Russia|2016-01-25,Russia,6B.1,GISAID
EPI_ISL_232199|pdm09|HA|Russia|2016-01-18,Russia,6B.1,GISAID
EPI_ISL_253222|pdm09|HA|Russia|2016-02-12,Russia,6B.1,GISAID
EPI_ISL_231558|pdm09|HA|Russia|2016-01-11,Russia,6B.1,GISAID
EPI_ISL_233975|pdm09|HA|Russia|2016-04-08,Russia,6B.1,GISAID
EPI_ISL_209086|pdm09|HA|Russia|2016-01-15,Russia,6B,GISAID
KX775359|pdm09|HA|Russia|2016-01-22,Russia,6B.1,GenBank
EPI_ISL_232195|pdm09|HA|Russia|2016-01-22,Russia,6B.1,GISAID
EPI_ISL_232205|pdm09|HA|Russia|2016-01-14,Russia,6B.1,GISAID
EPI_ISL_232392|pdm09|HA|Russia|2016-02-15,Russia,6B.1,GISAID
EPI_ISL_290990|pdm09|HA|Russia|2017-09-20,Russia,6B.1A,GISAID
EPI_ISL_315953|pdm09|HA|Russia|2017-12-19,Russia,6B.1A,GISAID
EPI_ISL_277632|pdm09|HA|Russia|2017-02-01,Russia,6B.1,GISAID
EPI_ISL_297757|pdm09|HA|Russia|2017-12-27,Russia,6B.1A,GISAID
EPI_ISL_308751|pdm09|HA|Russia|2017-01-29,Russia,6B.1A.5,GISAID
EPI_ISL_316147|pdm09|HA|Russia|2017-11-28,Russia,6B.1A,GISAID
EPI_ISL_257325|pdm09|HA|Russia|2017-01-05,Russia,6B.1,GISAID
EPI_ISL_282528|pdm09|HA|Russia|2017-09-22,Russia,6B.1A,GISAID
EPI_ISL_297756|pdm09|HA|Russia|2017-12-19,Russia,6B.1A,GISAID
EPI_ISL_316061|pdm09|HA|Russia|2017-11-17,Russia,6B.1A.5,GISAID
EPI_ISL_331308|pdm09|HA|Russia|2017-12-15,Russia,6B.1A,GISAID
EPI_ISL_300068|pdm09|HA|Russia|2017-12-15,Russia,6B.1A,GISAID
EPI_ISL_297761|pdm09|HA|Russia|2017-11-23,Russia,6B.1A,GISAID
EPI_ISL_308750|pdm09|HA|Russia|2017-12-07,Russia,6B.1A.5b,GISAID
EPI_ISL_345978|pdm09|HA|Russia|2018-12-23,Russia,6B.1A.7,GISAID
EPI_ISL_342317|pdm09|HA|Russia|2018-12-14,Russia,6B.1A.5a,GISAID
EPI_ISL_316060|pdm09|HA|Russia|2018-03-27,Russia,6B.1A.5,GISAID
EPI_ISL_322384|pdm09|HA|Russia|2018-03-30,Russia,6B.1A.1,GISAID
EPI_ISL_313579|pdm09|HA|Russia|2018-03-21,Russia,6B.1A.1,GISAID
EPI_ISL_338313|pdm09|HA|Russia|2018-12-19,Russia,6B.1A.5a,GISAID
EPI_ISL_322372|pdm09|HA|Russia|2018-04-03,Russia,6B.1A.5,GISAID
EPI_ISL_322412|pdm09|HA|Russia|2018-02-10,Russia,6B.1A.1,GISAID
EPI_ISL_352195|pdm09|HA|Russia|2018-12-24,Russia,6B.1A.7,GISAID
MK495309|pdm09|HA|Russia|2018-12-29,Russia,6B.1A.7,GenBank
EPI_ISL_322375|pdm09|HA|Russia|2018-03-19,Russia,6B.1A.5,GISAID
EPI_ISL_320844|pdm09|HA|Russia|2018-03-26,Russia,6B.1A.7,GISAID
EPI_ISL_339095|pdm09|HA|Russia|2018-12-24,Russia,6B.1A.7,GISAID
EPI_ISL_315959|pdm09|HA|Russia|2018-02-19,Russia,6B.1A.5,GISAID
EPI_ISL_337128|pdm09|HA|Russia|2018-12-29,Russia,6B.1A.5a,GISAID
EPI_ISL_331114|pdm09|HA|Russia|2018-04-17,Russia,6B.1A,GISAID
EPI_ISL_364592|pdm09|HA|Russia|2019-03-19,Russia,6B.1A.2,GISAID
EPI_ISL_377947|pdm09|HA|Russia|2019-03-04,Russia,6B.1A.7,GISAID
EPI_ISL_352142|pdm09|HA|Russia|2019-02-15,Russia,6B.1A.7,GISAID
EPI_ISL_387063|pdm09|HA|Russia|2019-05-06,Russia,6B.1A.7,GISAID
EPI_ISL_364598|pdm09|HA|Russia|2019-01-14,Russia,6B.1A.7,GISAID
EPI_ISL_345899|pdm09|HA|Russia|2019-01-15,Russia,6B.1A.5a,GISAID
EPI_ISL_395179|pdm09|HA|Russia|2019-05-09,Russia,6B.1A.5a,GISAID
EPI_ISL_351699|pdm09|HA|Russia|2019-02-14,Russia,6B.1A.5a,GISAID
EPI_ISL_353393|pdm09|HA|Russia|2019-01-03,Russia,6B.1A.2,GISAID
EPI_ISL_388821|pdm09|HA|Russia|2019-03-14,Russia,6B.1A.7,GISAID
EPI_ISL_350695|pdm09|HA|Russia|2019-02-14,Russia,6B.1A.2,GISAID
EPI_ISL_337130|pdm09|HA|Russia|2019-01-07,Russia,6B.1A.5a,GISAID
EPI_ISL_352146|pdm09|HA|Russia|2019-01-28,Russia,6B.1A.5a,GISAID
EPI_ISL_337429|pdm09|HA|Russia|2019-01-14,Russia,6B.1A.5a,GISAID
EPI_ISL_353255|pdm09|HA|Russia|2019-02-06,Russia,6B.1A.5a,GISAID
EPI_ISL_344767|pdm09|HA|Russia|2019-01-03,Russia,6B.1A.5a,GISAID
EPI_ISL_517688|pdm09|HA|Russia|2020-02-26,Russia,6B.1A.5a.1,GISAID
EPI_ISL_518054|pdm09|HA|Russia|2020-02-25,Russia,6B.1A.5a.1,GISAID
EPI_ISL_471309|pdm09|HA|Russia|2020-03-05,Russia,6B.1A.5a.2,GISAID
EPI_ISL_414028|pdm09|HA|Russia|2020-02-07,Russia,6B.1A.5a.1,GISAID
EPI_ISL_451925|pdm09|HA|Russia|2020-02-26,Russia,6B.1A.5a,GISAID
EPI_ISL_407125|pdm09|HA|Russia|2020-01-09,Russia,6B.1A.5a.1,GISAID
EPI_ISL_471313|pdm09|HA|Russia|2020-03-10,Russia,6B.1A.5a,GISAID
EPI_ISL_419034|pdm09|HA|Russia|2020-02-10,Russia,6B.1A.5a,GISAID
EPI_ISL_407078|pdm09|HA|Russia|2020-01-06,Russia,6B.1A.5a,GISAID
EPI_ISL_414657|pdm09|HA|Russia|2020-01-10,Russia,6B.1A.5a.1,GISAID
EPI_ISL_471387|pdm09|HA|Russia|2020-01-27,Russia,6B.1A.5a.1,GISAID
EPI_ISL_430830|pdm09|HA|Russia|2020-01-13,Russia,6B.1A.5a.2,GISAID
EPI_ISL_471328|pdm09|HA|Russia|2020-03-13,Russia,6B.1A.5a,GISAID
EPI_ISL_1190743|pdm09|HA|Russia|2020-03-23,Russia,6B.1A.5a.1,GISAID
EPI_ISL_17092206|pdm09|HA|Russia|2020-02-09,Russia,6B.1A.5a,GISAID
EPI_ISL_527276|pdm09|HA|Russia|2020-03-23,Russia,6B.1A.5a.1,GISAID
EPI_ISL_8606767|pdm09|HA|Russia|2021-12-08,Russia,6B.1A.5a.1,GISAID
EPI_ISL_8642692|pdm09|HA|Russia|2021-12-20,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16124938|pdm09|HA|Russia|2022-10-28,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16737114|pdm09|HA|Russia|2022-12-26,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16292771|pdm09|HA|Russia|2022-12-06,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16292784|pdm09|HA|Russia|2022-12-07,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_15939843|pdm09|HA|Russia|2022-11-18,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_17674811|pdm09|HA|Russia|2022-12-05,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_17646554|pdm09|HA|Russia|2022-12-02,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_17712214|pdm09|HA|Russia|2022-12-22,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_17674829|pdm09|HA|Russia|2022-12-13,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16823145|pdm09|HA|Russia|2022-12-13,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16524605|pdm09|HA|Russia|2022-12-19,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16737097|pdm09|HA|Russia|2022-12-16,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16524604|pdm09|HA|Russia|2022-12-19,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16292782|pdm09|HA|Russia|2022-12-06,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_17646618|pdm09|HA|Russia|2022-12-30,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_16733543|pdm09|HA|Russia|2022-12-15,Russia,6B.1A.5a.2a,GISAID
EPI_ISL_123543|pdm09|HA|SouthChina|2012-06-06,South China,7,GISAID
KP019865|pdm09|HA|SouthChina|2012-12-22,South China,6C,GenBank
KP019866|pdm09|HA|SouthChina|2012-12-24,South China,6C,GenBank
EPI_ISL_123474|pdm09|HA|SouthChina|2012-05-31,South China,7,GISAID
KP019877|pdm09|HA|SouthChina|2013-03-05,South China,6C,GenBank
EPI_ISL_164398|pdm09|HA|SouthChina|2013-09-19,South China,6B,GISAID
EPI_ISL_144515|pdm09|HA|SouthChina|2013-04-01,South China,6C,GISAID
KP019876|pdm09|HA|SouthChina|2013-02-21,South China,6C,GenBank
KP019867|pdm09|HA|SouthChina|2013-01-17,South China,6C,GenBank
EPI_ISL_153260|pdm09|HA|SouthChina|2013-11-11,South China,6B,GISAID
EPI_ISL_144510|pdm09|HA|SouthChina|2013-03-23,South China,6C,GISAID
KP019889|pdm09|HA|SouthChina|2013-05-20,South China,6C,GenBank
MH329080|pdm09|HA|SouthChina|2013-01-31,South China,6C,GenBank
EPI_ISL_334449|pdm09|HA|SouthChina|2013-12-03,South China,6B,GISAID
KP019908|pdm09|HA|SouthChina|2013-11-14,South China,6B,GenBank
KF495633|pdm09|HA|SouthChina|2013-02-08,South China,6C,GenBank
EPI_ISL_178232|pdm09|HA|SouthChina|2013-12-05,South China,6B,GISAID
KP144971|pdm09|HA|SouthChina|2013-03-28,South China,6B,GenBank
KP019891|pdm09|HA|SouthChina|2013-05-27,South China,6C,GenBank
EPI_ISL_153269|pdm09|HA|SouthChina|2013-09-16,South China,6B,GISAID
KP019926|pdm09|HA|SouthChina|2014-03-11,South China,6B,GenBank
MH329066|pdm09|HA|SouthChina|2014-01-06,South China,6B,GenBank
EPI_ISL_172653|pdm09|HA|SouthChina|2014-10-23,South China,6B,GISAID
EPI_ISL_170187|pdm09|HA|SouthChina|2014-10-11,South China,6B,GISAID
EPI_ISL_169757|pdm09|HA|SouthChina|2014-10-23,South China,6B,GISAID
EPI_ISL_178240|pdm09|HA|SouthChina|2014-03-04,South China,6B,GISAID
EPI_ISL_219908|pdm09|HA|SouthChina|2014-12-25,South China,6B,GISAID
MH329064|pdm09|HA|SouthChina|2014-01-03,South China,6B,GenBank
EPI_ISL_170186|pdm09|HA|SouthChina|2014-10-01,South China,6B,GISAID
KP019931|pdm09|HA|SouthChina|2014-06-10,South China,6B,GenBank
EPI_ISL_164790|pdm09|HA|SouthChina|2014-06-05,South China,6B,GISAID
EPI_ISL_178244|pdm09|HA|SouthChina|2014-02-06,South China,6C,GISAID
EPI_ISL_219902|pdm09|HA|SouthChina|2014-10-15,South China,6B,GISAID
EPI_ISL_168744|pdm09|HA|SouthChina|2014-10-20,South China,6B,GISAID
EPI_ISL_219905|pdm09|HA|SouthChina|2014-10-23,South China,6B,GISAID
EPI_ISL_164781|pdm09|HA|SouthChina|2014-06-07,South China,6B,GISAID
KY888630|pdm09|HA|SouthChina|2014-12-31,South China,6B,GenBank
EPI_ISL_334456|pdm09|HA|SouthChina|2015-12-05,South China,6B.2,GISAID
KY888627|pdm09|HA|SouthChina|2014-12-31,South China,6B,GenBank
MH329112|pdm09|HA|SouthChina|2015-03-30,South China,6B,GenBank
EPI_ISL_212604|pdm09|HA|SouthChina|2015-12-25,South China,6B.2,GISAID
EPI_ISL_207760|pdm09|HA|SouthChina|2015-10-29,South China,6B.2,GISAID
EPI_ISL_212603|pdm09|HA|SouthChina|2015-12-06,South China,6B.2,GISAID
EPI_ISL_212600|pdm09|HA|SouthChina|2015-12-07,South China,6B.1,GISAID
MH329129|pdm09|HA|SouthChina|2015-05-20,South China,6B,GenBank
EPI_ISL_212601|pdm09|HA|SouthChina|2015-12-11,South China,6B.2,GISAID
KY888617|pdm09|HA|SouthChina|2014-12-31,South China,6B,GenBank
KY888614|pdm09|HA|SouthChina|2014-12-31,South China,6B,GenBank
KY888624|pdm09|HA|SouthChina|2014-12-31,South China,6B,GenBank
KY273036|pdm09|HA|SouthChina|2015-08-16,South China,6B.1,GenBank
EPI_ISL_237888|pdm09|HA|SouthChina|2015-12-06,South China,6B.2,GISAID
MH329164|pdm09|HA|SouthChina|2015-12-16,South China,6B.1,GenBank
KY950100|pdm09|HA|SouthChina|2016-11-17,South China,6B.1,GenBank
EPI_ISL_225321|pdm09|HA|SouthChina|2016-02-12,South China,6B.2,GISAID
EPI_ISL_223469|pdm09|HA|SouthChina|2016-02-01,South China,6B.1,GISAID
EPI_ISL_225336|pdm09|HA|SouthChina|2016-05-05,South China,6B.1,GISAID
KY487340|pdm09|HA|SouthChina|2016-01-13,South China,6B.2,GenBank
KY648955|pdm09|HA|SouthChina|2016-03-01,South China,6B.1,GenBank
EPI_ISL_223456|pdm09|HA|SouthChina|2016-01-07,South China,6B,GISAID
EPI_ISL_278737|pdm09|HA|SouthChina|2016-03-22,South China,6B.1,GISAID
KY648953|pdm09|HA|SouthChina|2016-03-01,South China,6B.1,GenBank
EPI_ISL_227401|pdm09|HA|SouthChina|2016-01-05,South China,6B.1,GISAID
KY487336|pdm09|HA|SouthChina|2016-01-12,South China,6B.1,GenBank
EPI_ISL_224142|pdm09|HA|SouthChina|2016-01-05,South China,6B.1,GISAID
EPI_ISL_225329|pdm09|HA|SouthChina|2016-04-16,South China,6B.1,GISAID
KY487767|pdm09|HA|SouthChina|2016-01-28,South China,6B.2,GenBank
EPI_ISL_237726|pdm09|HA|SouthChina|2016-08-04,South China,6B.1,GISAID
MH329095|pdm09|HA|SouthChina|2016-02-06,South China,6B.1,GenBank
EPI_ISL_275656|pdm09|HA|SouthChina|2017-07-14,South China,6B.1,GISAID
EPI_ISL_278555|pdm09|HA|SouthChina|2017-08-02,South China,6B.1,GISAID
EPI_ISL_278559|pdm09|HA|SouthChina|2017-06-12,South China,6B.1,GISAID
EPI_ISL_260149|pdm09|HA|SouthChina|2017-01-02,South China,6B.1,GISAID
EPI_ISL_290607|pdm09|HA|SouthChina|2017-11-07,South China,6B.1A,GISAID
EPI_ISL_277399|pdm09|HA|SouthChina|2017-05-15,South China,6B.1,GISAID
EPI_ISL_292785|pdm09|HA|SouthChina|2017-10-07,South China,6B.1A,GISAID
EPI_ISL_312222|pdm09|HA|SouthChina|2017-12-27,South China,6B.1A,GISAID
EPI_ISL_390545|pdm09|HA|SouthChina|2017-12-20,South China,6B.1A.1,GISAID
EPI_ISL_278554|pdm09|HA|SouthChina|2017-08-01,South China,6B.1,GISAID
EPI_ISL_278560|pdm09|HA|SouthChina|2017-08-07,South China,6B.1,GISAID
EPI_ISL_268704|pdm09|HA|SouthChina|2017-05-17,South China,6B.1,GISAID
EPI_ISL_304284|pdm09|HA|SouthChina|2017-12-12,South China,6B.1A,GISAID
EPI_ISL_278685|pdm09|HA|SouthChina|2017-06-06,South China,6B.1,GISAID
EPI_ISL_270656|pdm09|HA|SouthChina|2017-05-05,South China,6B.1,GISAID
EPI_ISL_1652536|pdm09|HA|SouthChina|2017-02-03,South China,6B.2,GISAID
EPI_ISL_314201|pdm09|HA|SouthChina|2018-04-07,South China,6B.1A.5,GISAID
EPI_ISL_314211|pdm09|HA|SouthChina|2018-04-08,South China,6B.1A,GISAID
EPI_ISL_390512|pdm09|HA|SouthChina|2018-02-03,South China,6B.1A.1,GISAID
