seqName,region_final,clade,source
EPI_ISL_171933|Yamagata|HA|Oceania|2014-08-31,Oceania,Y3,GISAID
EPI_ISL_161912|Yamagata|HA|Oceania|2014-02-17,Oceania,Y2,GISAID
CY201817|BY|HA|Oceania|2014-08-26,Oceania,Y3,GenBank
CY201961|BY|HA|Oceania|2014-09-02,Oceania,Y2,GenBank
EPI_ISL_165913|Yamagata|HA|Oceania|2014-03-26,Oceania,Y3,GISAID
CY202065|BY|HA|Oceania|2014-07-29,Oceania,Y3,GenBank
CY202089|BY|HA|Oceania|2014-08-02,Oceania,Y3,GenBank
CY201473|BY|HA|Oceania|2014-07-05,Oceania,Y3,GenBank
CY202233|BY|HA|Oceania|2014-08-14,Oceania,Y3,GenBank
EPI_ISL_166021|Yamagata|HA|Oceania|2014-06-30,Oceania,Y3,GISAID
CY201537|BY|HA|Oceania|2014-07-10,Oceania,Y3,GenBank
EPI_ISL_194614|Yamagata|HA|Oceania|2015-05-25,Oceania,Y3,GISAID
EPI_ISL_195706|Yamagata|HA|Oceania|2015-07-08,Oceania,Y3,GISAID
EPI_ISL_209052|Yamagata|HA|Oceania|2015-10-20,Oceania,Y3,GISAID
EPI_ISL_194609|Yamagata|HA|Oceania|2015-06-06,Oceania,Y3,GISAID
EPI_ISL_202496|Yamagata|HA|Oceania|2015-08-21,Oceania,Y3,GISAID
EPI_ISL_15146526|Yamagata|HA|Oceania|2015-02-25,Oceania,Y3,GISAID
EPI_ISL_194601|Yamagata|HA|Oceania|2015-05-22,Oceania,Y3,GISAID
EPI_ISL_202498|Yamagata|HA|Oceania|2015-09-12,Oceania,Y3,GISAID
EPI_ISL_197390|Yamagata|HA|Oceania|2015-04-25,Oceania,Y3,GISAID
EPI_ISL_200787|Yamagata|HA|Oceania|2015-04-25,Oceania,Y3,GISAID
EPI_ISL_15146511|Yamagata|HA|Oceania|2015-07-03,Oceania,Y3,GISAID
EPI_ISL_202493|Yamagata|HA|Oceania|2015-08-13,Oceania,Y3,GISAID
EPI_ISL_194598|Yamagata|HA|Oceania|2015-04-23,Oceania,Y3,GISAID
EPI_ISL_195705|Yamagata|HA|Oceania|2015-07-08,Oceania,Y3,GISAID
EPI_ISL_194556|Yamagata|HA|Oceania|2015-06-18,Oceania,Y3,GISAID
EPI_ISL_209038|Yamagata|HA|Oceania|2015-09-16,Oceania,Y3,GISAID
EPI_ISL_15146525|Yamagata|HA|Oceania|2015-02-23,Oceania,Y3,GISAID
EPI_ISL_195700|Yamagata|HA|Oceania|2015-07-01,Oceania,Y3,GISAID
EPI_ISL_194573|Yamagata|HA|Oceania|2015-03-01,Oceania,Y3,GISAID
EPI_ISL_15146501|Yamagata|HA|Oceania|2015-07-03,Oceania,Y3,GISAID
EPI_ISL_194596|Yamagata|HA|Oceania|2015-05-17,Oceania,Y3,GISAID
EPI_ISL_237857|Yamagata|HA|Oceania|2016-08-15,Oceania,Y3,GISAID
EPI_ISL_240359|Yamagata|HA|Oceania|2016-10-03,Oceania,Y3,GISAID
EPI_ISL_246718|Yamagata|HA|Oceania|2016-11-10,Oceania,Y3,GISAID
EPI_ISL_239875|Yamagata|HA|Oceania|2016-10-04,Oceania,Y3,GISAID
EPI_ISL_240352|Yamagata|HA|Oceania|2016-09-27,Oceania,Y3,GISAID
EPI_ISL_222823|Yamagata|HA|Oceania|2016-02-16,Oceania,Y3,GISAID
EPI_ISL_240365|Yamagata|HA|Oceania|2016-10-12,Oceania,Y3,GISAID
EPI_ISL_246723|Yamagata|HA|Oceania|2016-12-07,Oceania,Y3,GISAID
EPI_ISL_244060|Yamagata|HA|Oceania|2016-12-05,Oceania,Y3,GISAID
EPI_ISL_240398|Yamagata|HA|Oceania|2016-10-05,Oceania,Y3,GISAID
EPI_ISL_249165|Yamagata|HA|Oceania|2016-11-30,Oceania,Y3,GISAID
EPI_ISL_240390|Yamagata|HA|Oceania|2016-10-03,Oceania,Y3,GISAID
EPI_ISL_240394|Yamagata|HA|Oceania|2016-10-12,Oceania,Y3,GISAID
EPI_ISL_244061|Yamagata|HA|Oceania|2016-12-21,Oceania,Y3,GISAID
EPI_ISL_230152|Yamagata|HA|Oceania|2016-01-25,Oceania,Y3,GISAID
EPI_ISL_239878|Yamagata|HA|Oceania|2016-10-04,Oceania,Y3,GISAID
EPI_ISL_227617|Yamagata|HA|Oceania|2016-04-13,Oceania,Y3,GISAID
EPI_ISL_240351|Yamagata|HA|Oceania|2016-09-26,Oceania,Y3,GISAID
EPI_ISL_240350|Yamagata|HA|Oceania|2016-09-26,Oceania,Y3,GISAID
EPI_ISL_230153|Yamagata|HA|Oceania|2016-02-17,Oceania,Y3,GISAID
EPI_ISL_240375|Yamagata|HA|Oceania|2016-10-25,Oceania,Y3,GISAID
EPI_ISL_282320|Yamagata|HA|Oceania|2017-07-13,Oceania,Y3,GISAID
EPI_ISL_274971|Yamagata|HA|Oceania|2017-05-24,Oceania,Y3,GISAID
EPI_ISL_282356|Yamagata|HA|Oceania|2017-08-14,Oceania,Y3,GISAID
EPI_ISL_291304|Yamagata|HA|Oceania|2017-10-04,Oceania,Y3,GISAID
EPI_ISL_285797|Yamagata|HA|Oceania|2017-08-07,Oceania,Y3,GISAID
EPI_ISL_288982|Yamagata|HA|Oceania|2017-09-03,Oceania,Y3,GISAID
EPI_ISL_282322|Yamagata|HA|Oceania|2017-06-01,Oceania,Y3,GISAID
EPI_ISL_342112|Yamagata|HA|Oceania|2017-08-25,Oceania,Y3,GISAID
EPI_ISL_285799|Yamagata|HA|Oceania|2017-08-03,Oceania,Y3,GISAID
EPI_ISL_261876|Yamagata|HA|Oceania|2017-01-11,Oceania,Y3,GISAID
EPI_ISL_282255|Yamagata|HA|Oceania|2017-04-13,Oceania,Y3,GISAID
EPI_ISL_282266|Yamagata|HA|Oceania|2017-04-24,Oceania,Y3,GISAID
EPI_ISL_313329|Yamagata|HA|Oceania|2017-09-23,Oceania,Y3,GISAID
EPI_ISL_282300|Yamagata|HA|Oceania|2017-07-18,Oceania,Y3,GISAID
EPI_ISL_276496|Yamagata|HA|Oceania|2017-06-28,Oceania,Y3,GISAID
EPI_ISL_249166|Yamagata|HA|Oceania|2017-01-20,Oceania,Y3,GISAID
EPI_ISL_274970|Yamagata|HA|Oceania|2017-05-16,Oceania,Y3,GISAID
EPI_ISL_276485|Yamagata|HA|Oceania|2017-07-05,Oceania,Y3,GISAID
EPI_ISL_276498|Yamagata|HA|Oceania|2017-06-27,Oceania,Y3,GISAID
EPI_ISL_282265|Yamagata|HA|Oceania|2017-03-17,Oceania,Y3,GISAID
EPI_ISL_299625|Yamagata|HA|Oceania|2017-11-12,Oceania,Y3,GISAID
EPI_ISL_332786|Yamagata|HA|Oceania|2018-07-31,Oceania,Y3,GISAID
EPI_ISL_320424|Yamagata|HA|Oceania|2018-05-10,Oceania,Y3,GISAID
EPI_ISL_338951|Yamagata|HA|Oceania|2018-05-03,Oceania,Y3,GISAID
EPI_ISL_339144|Yamagata|HA|Oceania|2018-07-02,Oceania,Y3,GISAID
EPI_ISL_332700|Yamagata|HA|Oceania|2018-10-11,Oceania,Y3,GISAID
EPI_ISL_323100|Yamagata|HA|Oceania|2018-08-09,Oceania,Y3,GISAID
EPI_ISL_323034|Yamagata|HA|Oceania|2018-08-04,Oceania,Y3,GISAID
EPI_ISL_317529|Yamagata|HA|Oceania|2018-05-02,Oceania,Y3,GISAID
EPI_ISL_320669|Yamagata|HA|Oceania|2018-04-05,Oceania,Y3,GISAID
EPI_ISL_336029|Yamagata|HA|Oceania|2018-11-13,Oceania,Y3,GISAID
EPI_ISL_338947|Yamagata|HA|Oceania|2018-11-11,Oceania,Y3,GISAID
EPI_ISL_313823|Yamagata|HA|Oceania|2018-01-20,Oceania,Y3,GISAID
EPI_ISL_323043|Yamagata|HA|Oceania|2018-05-31,Oceania,Y3,GISAID
EPI_ISL_331829|Yamagata|HA|Oceania|2018-09-01,Oceania,Y3,GISAID
EPI_ISL_332697|Yamagata|HA|Oceania|2018-10-04,Oceania,Y3,GISAID
EPI_ISL_312534|Yamagata|HA|Oceania|2018-02-01,Oceania,Y3,GISAID
EPI_ISL_338949|Yamagata|HA|Oceania|2018-11-03,Oceania,Y3,GISAID
EPI_ISL_321461|Yamagata|HA|Oceania|2018-06-04,Oceania,Y3,GISAID
EPI_ISL_312762|Yamagata|HA|Oceania|2018-03-03,Oceania,Y3,GISAID
EPI_ISL_332780|Yamagata|HA|Oceania|2018-09-10,Oceania,Y3,GISAID
EPI_ISL_338950|Yamagata|HA|Oceania|2018-09-21,Oceania,Y3,GISAID
EPI_ISL_354451|Yamagata|HA|Oceania|2019-02-16,Oceania,Y3,GISAID
EPI_ISL_350475|Yamagata|HA|Oceania|2019-01-16,Oceania,Y3,GISAID
EPI_ISL_350479|Yamagata|HA|Oceania|2019-01-31,Oceania,Y3,GISAID
EPI_ISL_365523|Yamagata|HA|Oceania|2019-05-07,Oceania,Y3,GISAID
EPI_ISL_365524|Yamagata|HA|Oceania|2019-02-04,Oceania,Y3,GISAID
EPI_ISL_354449|Yamagata|HA|Oceania|2019-01-21,Oceania,Y3,GISAID
EPI_ISL_340602|Yamagata|HA|Oceania|2019-01-09,Oceania,Y3,GISAID
EPI_ISL_390792|Yamagata|HA|Oceania|2019-08-19,Oceania,Y3,GISAID
EPI_ISL_390796|Yamagata|HA|Oceania|2019-07-17,Oceania,Y3,GISAID
EPI_ISL_340601|Yamagata|HA|Oceania|2019-01-09,Oceania,Y3,GISAID
EPI_ISL_407276|Yamagata|HA|Oceania|2019-02-06,Oceania,Y3,GISAID
EPI_ISL_354452|Yamagata|HA|Oceania|2019-02-17,Oceania,Y3,GISAID
EPI_ISL_354487|Yamagata|HA|Oceania|2019-02-04,Oceania,Y3,GISAID
EPI_ISL_12850520|Yamagata|HA|Oceania|2019-09-08,Oceania,Y3,GISAID
EPI_ISL_407273|Yamagata|HA|Oceania|2019-03-10,Oceania,Y3,GISAID
EPI_ISL_389541|Yamagata|HA|Oceania|2019-04-28,Oceania,Y3,GISAID
EPI_ISL_354484|Yamagata|HA|Oceania|2019-01-27,Oceania,Y3,GISAID
EPI_ISL_407270|Yamagata|HA|Oceania|2019-02-23,Oceania,Y3,GISAID
EPI_ISL_354450|Yamagata|HA|Oceania|2019-02-14,Oceania,Y3,GISAID
EPI_ISL_407275|Yamagata|HA|Oceania|2019-02-06,Oceania,Y3,GISAID
EPI_ISL_407274|Yamagata|HA|Oceania|2019-01-23,Oceania,Y3,GISAID
EPI_ISL_117374|Yamagata|HA|Russia|2012-02-14,Russia,Y1,GISAID
CY114529|BY|HA|Russia|2012-01-19,Russia,Y1,GenBank
EPI_ISL_246807|Yamagata|HA|Russia|2012-02-14,Russia,Y1,GISAID
EPI_ISL_122050|Yamagata|HA|Russia|2012-02-14,Russia,Y1,GISAID
CY114527|BY|HA|Russia|2012-01-17,Russia,Y1,GenBank
CY114531|BY|HA|Russia|2012-01-24,Russia,Y1,GenBank
EPI_ISL_145622|Yamagata|HA|Russia|2013-03-22,Russia,Y2,GISAID
EPI_ISL_142820|Yamagata|HA|Russia|2013-01-30,Russia,Y2,GISAID
EPI_ISL_143590|Yamagata|HA|Russia|2013-03-28,Russia,Y2,GISAID
EPI_ISL_142819|Yamagata|HA|Russia|2013-02-21,Russia,Y2,GISAID
EPI_ISL_140380|Yamagata|HA|Russia|2013-02-18,Russia,Y2,GISAID
EPI_ISL_142825|Yamagata|HA|Russia|2013-02-06,Russia,Y2,GISAID
EPI_ISL_145604|Yamagata|HA|Russia|2013-03-22,Russia,Y2,GISAID
EPI_ISL_142817|Yamagata|HA|Russia|2013-01-04,Russia,Y2,GISAID
EPI_ISL_143991|Yamagata|HA|Russia|2013-03-14,Russia,Y2,GISAID
EPI_ISL_138564|Yamagata|HA|Russia|2013-02-18,Russia,Y2,GISAID
EPI_ISL_142831|Yamagata|HA|Russia|2013-01-22,Russia,Y2,GISAID
EPI_ISL_142821|Yamagata|HA|Russia|2013-01-28,Russia,Y2,GISAID
EPI_ISL_140381|Yamagata|HA|Russia|2013-02-18,Russia,Y2,GISAID
EPI_ISL_143589|Yamagata|HA|Russia|2013-03-28,Russia,Y2,GISAID
EPI_ISL_142832|Yamagata|HA|Russia|2013-02-18,Russia,Y2,GISAID
EPI_ISL_142816|Yamagata|HA|Russia|2013-01-11,Russia,Y2,GISAID
EPI_ISL_142818|Yamagata|HA|Russia|2013-02-21,Russia,Y2,GISAID
EPI_ISL_142823|Yamagata|HA|Russia|2013-02-08,Russia,Y2,GISAID
EPI_ISL_142829|Yamagata|HA|Russia|2013-02-12,Russia,Y2,GISAID
EPI_ISL_142830|Yamagata|HA|Russia|2013-02-26,Russia,Y2,GISAID
EPI_ISL_142822|Yamagata|HA|Russia|2013-02-07,Russia,Y2,GISAID
EPI_ISL_166779|Yamagata|HA|Russia|2014-04-16,Russia,Y3,GISAID
EPI_ISL_164327|Yamagata|HA|Russia|2014-03-14,Russia,Y3,GISAID
EPI_ISL_165488|Yamagata|HA|Russia|2014-04-01,Russia,Y3,GISAID
EPI_ISL_158818|Yamagata|HA|Russia|2014-01-31,Russia,Y3,GISAID
EPI_ISL_165486|Yamagata|HA|Russia|2014-03-21,Russia,Y3,GISAID
EPI_ISL_158819|Yamagata|HA|Russia|2014-01-29,Russia,Y1,GISAID
EPI_ISL_167327|Yamagata|HA|Russia|2014-05-08,Russia,Y3,GISAID
EPI_ISL_165491|Yamagata|HA|Russia|2014-03-24,Russia,Y3,GISAID
EPI_ISL_164287|Yamagata|HA|Russia|2014-04-08,Russia,Y3,GISAID
EPI_ISL_207497|Yamagata|HA|Russia|2015-01-26,Russia,Y3,GISAID
EPI_ISL_207489|Yamagata|HA|Russia|2015-02-06,Russia,Y3,GISAID
EPI_ISL_191891|Yamagata|HA|Russia|2015-02-27,Russia,Y3,GISAID
EPI_ISL_191926|Yamagata|HA|Russia|2015-03-24,Russia,Y3,GISAID
EPI_ISL_195782|Yamagata|HA|Russia|2015-03-27,Russia,Y3,GISAID
EPI_ISL_195776|Yamagata|HA|Russia|2015-03-03,Russia,Y3,GISAID
EPI_ISL_194852|Yamagata|HA|Russia|2015-02-06,Russia,Y3,GISAID
EPI_ISL_193248|Yamagata|HA|Russia|2015-03-05,Russia,Y3,GISAID
EPI_ISL_191913|Yamagata|HA|Russia|2015-02-05,Russia,Y3,GISAID
EPI_ISL_207498|Yamagata|HA|Russia|2015-02-13,Russia,Y3,GISAID
EPI_ISL_191915|Yamagata|HA|Russia|2015-01-29,Russia,Y3,GISAID
EPI_ISL_195773|Yamagata|HA|Russia|2015-02-16,Russia,Y3,GISAID
EPI_ISL_192670|Yamagata|HA|Russia|2015-02-13,Russia,Y3,GISAID
EPI_ISL_207491|Yamagata|HA|Russia|2015-02-19,Russia,Y3,GISAID
EPI_ISL_179027|Yamagata|HA|Russia|2015-01-19,Russia,Y3,GISAID
EPI_ISL_207490|Yamagata|HA|Russia|2015-01-25,Russia,Y3,GISAID
EPI_ISL_193670|Yamagata|HA|Russia|2015-03-05,Russia,Y3,GISAID
EPI_ISL_202321|Yamagata|HA|Russia|2015-01-29,Russia,Y3,GISAID
EPI_ISL_207487|Yamagata|HA|Russia|2015-01-26,Russia,Y3,GISAID
EPI_ISL_195787|Yamagata|HA|Russia|2015-02-18,Russia,Y3,GISAID
EPI_ISL_194847|Yamagata|HA|Russia|2015-01-20,Russia,Y3,GISAID
EPI_ISL_232265|Yamagata|HA|Russia|2016-01-07,Russia,Y3,GISAID
EPI_ISL_225846|Yamagata|HA|Russia|2016-02-19,Russia,Y3,GISAID
EPI_ISL_300175|Yamagata|HA|Russia|2017-12-21,Russia,Y3,GISAID
EPI_ISL_297741|Yamagata|HA|Russia|2017-12-25,Russia,Y3,GISAID
EPI_ISL_273918|Yamagata|HA|Russia|2017-02-11,Russia,Y3,GISAID
EPI_ISL_306510|Yamagata|HA|Russia|2017-12-06,Russia,Y3,GISAID
EPI_ISL_300164|Yamagata|HA|Russia|2017-12-20,Russia,Y3,GISAID
EPI_ISL_300169|Yamagata|HA|Russia|2017-11-27,Russia,Y3,GISAID
EPI_ISL_297738|Yamagata|HA|Russia|2017-12-21,Russia,Y3,GISAID
EPI_ISL_301738|Yamagata|HA|Russia|2017-10-30,Russia,Y3,GISAID
EPI_ISL_315869|Yamagata|HA|Russia|2018-02-05,Russia,Y3,GISAID
EPI_ISL_322509|Yamagata|HA|Russia|2018-02-19,Russia,Y3,GISAID
EPI_ISL_315772|Yamagata|HA|Russia|2018-02-08,Russia,Y3,GISAID
EPI_ISL_297750|Yamagata|HA|Russia|2018-01-12,Russia,Y3,GISAID
EPI_ISL_331221|Yamagata|HA|Russia|2018-04-11,Russia,Y3,GISAID
EPI_ISL_315871|Yamagata|HA|Russia|2018-03-13,Russia,Y3,GISAID
EPI_ISL_297746|Yamagata|HA|Russia|2018-01-25,Russia,Y3,GISAID
EPI_ISL_297754|Yamagata|HA|Russia|2018-01-17,Russia,Y3,GISAID
EPI_ISL_332327|Yamagata|HA|Russia|2018-03-02,Russia,Y3,GISAID
EPI_ISL_297751|Yamagata|HA|Russia|2018-01-30,Russia,Y3,GISAID
EPI_ISL_322505|Yamagata|HA|Russia|2018-03-15,Russia,Y3,GISAID
EPI_ISL_322503|Yamagata|HA|Russia|2018-05-08,Russia,Y3,GISAID
EPI_ISL_306508|Yamagata|HA|Russia|2018-01-09,Russia,Y3,GISAID
EPI_ISL_308733|Yamagata|HA|Russia|2018-01-24,Russia,Y3,GISAID
EPI_ISL_313629|Yamagata|HA|Russia|2018-04-02,Russia,Y3,GISAID
EPI_ISL_313640|Yamagata|HA|Russia|2018-04-02,Russia,Y3,GISAID
EPI_ISL_322504|Yamagata|HA|Russia|2018-02-12,Russia,Y3,GISAID
EPI_ISL_297755|Yamagata|HA|Russia|2018-01-25,Russia,Y3,GISAID
EPI_ISL_313619|Yamagata|HA|Russia|2018-04-02,Russia,Y3,GISAID
EPI_ISL_331217|Yamagata|HA|Russia|2018-04-18,Russia,Y3,GISAID
EPI_ISL_322502|Yamagata|HA|Russia|2018-02-21,Russia,Y3,GISAID
EPI_ISL_351702|Yamagata|HA|Russia|2019-01-25,Russia,Y3,GISAID
EPI_ISL_358004|Yamagata|HA|Russia|2019-02-22,Russia,Y3,GISAID
EPI_ISL_365482|Yamagata|HA|Russia|2019-01-17,Russia,Y3,GISAID
MN061235|BY|HA|Russia|2019-03-07,Russia,Y3,GenBank
EPI_ISL_387015|Yamagata|HA|Russia|2019-01-28,Russia,Y3,GISAID
EPI_ISL_483728|Yamagata|HA|Russia|2019-02-15,Russia,Y3,GISAID
EPI_ISL_393875|Yamagata|HA|Russia|2019-03-12,Russia,Y3,GISAID
EPI_ISL_364613|Yamagata|HA|Russia|2019-02-02,Russia,Y3,GISAID
EPI_ISL_364614|Yamagata|HA|Russia|2019-02-22,Russia,Y3,GISAID
EPI_ISL_351701|Yamagata|HA|Russia|2019-01-31,Russia,Y3,GISAID
EPI_ISL_351704|Yamagata|HA|Russia|2019-01-31,Russia,Y3,GISAID
EPI_ISL_377544|Yamagata|HA|Russia|2019-03-21,Russia,Y3,GISAID
EPI_ISL_377591|Yamagata|HA|Russia|2019-02-21,Russia,Y3,GISAID
EPI_ISL_395187|Yamagata|HA|Russia|2019-01-04,Russia,Y3,GISAID
EPI_ISL_361969|Yamagata|HA|Russia|2019-02-22,Russia,Y3,GISAID
EPI_ISL_395188|Yamagata|HA|Russia|2019-01-16,Russia,Y3,GISAID
EPI_ISL_395185|Yamagata|HA|Russia|2019-05-08,Russia,Y3,GISAID
EPI_ISL_17395565|Yamagata|HA|Russia|2019-03-11,Russia,Y3,GISAID
EPI_ISL_351703|Yamagata|HA|Russia|2019-01-10,Russia,Y3,GISAID
EPI_ISL_364616|Yamagata|HA|Russia|2019-02-22,Russia,Y3,GISAID
EPI_ISL_364615|Yamagata|HA|Russia|2019-03-18,Russia,Y3,GISAID
EPI_ISL_100505|Yamagata|HA|SouthChina|2011-09-29,South China,Y1,GISAID
EPI_ISL_100836|Yamagata|HA|SouthChina|2011-10-25,South China,Y1,GISAID
EPI_ISL_100067|Yamagata|HA|SouthChina|2011-10-28,South China,Y2,GISAID
EPI_ISL_246526|Yamagata|HA|SouthChina|2011-06-17,South China,Y2,GISAID
JX266909|BY|HA|SouthChina|2011-12-29,South China,Y2,GenBank
EPI_ISL_94381|Yamagata|HA|SouthChina|2011-03-29,South China,Y1,GISAID
EPI_ISL_94651|Yamagata|HA|SouthChina|2011-05-10,South China,Y1,GISAID
EPI_ISL_94597|Yamagata|HA|SouthChina|2011-03-08,South China,Y1,GISAID
JX266913|BY|HA|SouthChina|2011-12-28,South China,Y2,GenBank
EPI_ISL_94384|Yamagata|HA|SouthChina|2011-05-13,South China,Y2,GISAID
EPI_ISL_94572|Yamagata|HA|SouthChina|2011-03-02,South China,Y1,GISAID
JX266906|BY|HA|SouthChina|2011-03-05,South China,Y1,GenBank
EPI_ISL_100801|Yamagata|HA|SouthChina|2011-10-03,South China,Y1,GISAID
EPI_ISL_94575|Yamagata|HA|SouthChina|2011-03-02,South China,Y1,GISAID
KR733267|BY|HA|SouthChina|2011-10-20,South China,Y2,GenBank
EPI_ISL_94383|Yamagata|HA|SouthChina|2011-04-27,South China,Y2,GISAID
EPI_ISL_100068|Yamagata|HA|SouthChina|2011-11-04,South China,Y2,GISAID
EPI_ISL_100072|Yamagata|HA|SouthChina|2011-11-07,South China,Y2,GISAID
JX266903|BY|HA|SouthChina|2011-12-17,South China,Y2,GenBank
KP233494|BY|HA|SouthChina|2011-12-31,South China,Y1,GenBank
EPI_ISL_100785|Yamagata|HA|SouthChina|2011-09-01,South China,Y1,GISAID
JX266927|BY|HA|SouthChina|2012-01-13,South China,Y2,GenBank
EPI_ISL_123247|Yamagata|HA|SouthChina|2012-02-15,South China,Y2,GISAID
JX266931|BY|HA|SouthChina|2012-03-05,South China,Y2,GenBank
EPI_ISL_123239|Yamagata|HA|SouthChina|2012-01-15,South China,Y2,GISAID
EPI_ISL_246853|Yamagata|HA|SouthChina|2012-06-13,South China,Y2,GISAID
EPI_ISL_123242|Yamagata|HA|SouthChina|2012-01-30,South China,Y2,GISAID
EPI_ISL_126301|Yamagata|HA|SouthChina|2012-03-05,South China,Y3,GISAID
EPI_ISL_163763|Yamagata|HA|SouthChina|2012-03-21,South China,Y3,GISAID
EPI_ISL_126265|Yamagata|HA|SouthChina|2012-02-02,South China,Y2,GISAID
JX266917|BY|HA|SouthChina|2012-01-04,South China,Y2,GenBank
EPI_ISL_126288|Yamagata|HA|SouthChina|2012-02-22,South China,Y2,GISAID
JX266929|BY|HA|SouthChina|2012-01-05,South China,Y2,GenBank
EPI_ISL_246854|Yamagata|HA|SouthChina|2012-06-13,South China,Y2,GISAID
JX266904|BY|HA|SouthChina|2012-02-14,South China,Y2,GenBank
EPI_ISL_126338|Yamagata|HA|SouthChina|2012-04-07,South China,Y3,GISAID
EPI_ISL_126275|Yamagata|HA|SouthChina|2012-02-12,South China,Y3,GISAID
EPI_ISL_123245|Yamagata|HA|SouthChina|2012-02-13,South China,Y2,GISAID
EPI_ISL_126350|Yamagata|HA|SouthChina|2012-04-26,South China,Y3,GISAID
JX266920|BY|HA|SouthChina|2012-01-03,South China,Y2,GenBank
EPI_ISL_126286|Yamagata|HA|SouthChina|2012-02-21,South China,Y1,GISAID
EPI_ISL_126343|Yamagata|HA|SouthChina|2012-04-11,South China,Y3,GISAID
EPI_ISL_144826|Yamagata|HA|SouthChina|2013-02-28,South China,Y2,GISAID
EPI_ISL_166768|Yamagata|HA|SouthChina|2013-12-11,South China,Y1,GISAID
EPI_ISL_153265|Yamagata|HA|SouthChina|2013-11-11,South China,Y2,GISAID
EPI_ISL_166766|Yamagata|HA|SouthChina|2013-12-10,South China,Y1,GISAID
KP233502|BY|HA|SouthChina|2012-12-31,South China,Y1,GenBank
EPI_ISL_153291|Yamagata|HA|SouthChina|2013-10-14,South China,Y2,GISAID
EPI_ISL_151770|Yamagata|HA|SouthChina|2013-10-11,South China,Y1,GISAID
EPI_ISL_163768|Yamagata|HA|SouthChina|2013-01-30,South China,Y2,GISAID
EPI_ISL_154040|Yamagata|HA|SouthChina|2013-12-12,South China,Y1,GISAID
KP233503|BY|HA|SouthChina|2012-12-31,South China,Y3,GenBank
EPI_ISL_149450|Yamagata|HA|SouthChina|2013-06-17,South China,Y1,GISAID
EPI_ISL_148724|Yamagata|HA|SouthChina|2013-01-16,South China,Y2,GISAID
EPI_ISL_192866|Yamagata|HA|SouthChina|2013-05-20,South China,Y2,GISAID
EPI_ISL_153285|Yamagata|HA|SouthChina|2013-11-12,South China,Y2,GISAID
EPI_ISL_164879|Yamagata|HA|SouthChina|2013-01-07,South China,Y2,GISAID
EPI_ISL_163770|Yamagata|HA|SouthChina|2013-03-18,South China,Y2,GISAID
KR733272|BY|HA|SouthChina|2013-07-11,South China,Y2,GenBank
EPI_ISL_153304|Yamagata|HA|SouthChina|2013-09-23,South China,Y2,GISAID
EPI_ISL_192872|Yamagata|HA|SouthChina|2013-12-24,South China,Y2,GISAID
EPI_ISL_163772|Yamagata|HA|SouthChina|2013-05-22,South China,Y2,GISAID
EPI_ISL_137250|Yamagata|HA|SouthChina|2013-01-15,South China,Y2,GISAID
EPI_ISL_164281|Yamagata|HA|SouthChina|2014-06-05,South China,Y3,GISAID
EPI_ISL_164865|Yamagata|HA|SouthChina|2014-05-17,South China,Y1,GISAID
KU937939|BY|HA|SouthChina|2014-05-03,South China,Y3,GenBank
EPI_ISL_164322|Yamagata|HA|SouthChina|2014-03-04,South China,Y1,GISAID
EPI_ISL_168683|Yamagata|HA|SouthChina|2014-04-12,South China,Y1,GISAID
EPI_ISL_172623|Yamagata|HA|SouthChina|2014-10-23,South China,Y3,GISAID
EPI_ISL_348577|Yamagata|HA|SouthChina|2014-01-22,South China,Y3,GISAID
EPI_ISL_163778|Yamagata|HA|SouthChina|2014-02-25,South China,Y3,GISAID
EPI_ISL_166204|Yamagata|HA|SouthChina|2014-01-16,South China,Y2,GISAID
EPI_ISL_171903|Yamagata|HA|SouthChina|2014-12-08,South China,Y3,GISAID
EPI_ISL_169702|Yamagata|HA|SouthChina|2014-08-17,South China,Y3,GISAID
MF102256|BY|HA|SouthChina|2014-08-17,South China,Y3,GenBank
EPI_ISL_348573|Yamagata|HA|SouthChina|2013-12-30,South China,Y3,GISAID
KU937943|BY|HA|SouthChina|2014-09-16,South China,Y3,GenBank
EPI_ISL_172224|Yamagata|HA|SouthChina|2014-11-27,South China,Y3,GISAID
KT589340|BY|HA|SouthChina|2013-12-31,South China,Y3,GenBank
EPI_ISL_172624|Yamagata|HA|SouthChina|2014-12-18,South China,Y3,GISAID
EPI_ISL_170182|Yamagata|HA|SouthChina|2014-11-24,South China,Y3,GISAID
EPI_ISL_169663|Yamagata|HA|SouthChina|2014-12-03,South China,Y3,GISAID
EPI_ISL_169681|Yamagata|HA|SouthChina|2014-11-18,South China,Y2,GISAID
EPI_ISL_170174|Yamagata|HA|SouthChina|2014-10-08,South China,Y3,GISAID
KY888396|BY|HA|SouthChina|2015-12-31,South China,Y3,GenBank
EPI_ISL_210376|Yamagata|HA|SouthChina|2015-11-23,South China,Y3,GISAID
KT589330|BY|HA|SouthChina|2014-12-31,South China,Y3,GenBank
EPI_ISL_206980|Yamagata|HA|SouthChina|2015-09-15,South China,Y3,GISAID
EPI_ISL_178040|Yamagata|HA|SouthChina|2015-02-02,South China,Y3,GISAID
EPI_ISL_193046|Yamagata|HA|SouthChina|2015-02-10,South China,Y3,GISAID
KY888410|BY|HA|SouthChina|2015-12-31,South China,Y3,GenBank
KY888383|BY|HA|SouthChina|2015-12-31,South China,Y3,GenBank
